product_id,handle,title,old_words,new_words,new_html
8199282032729,doug-gilmour-signed-toronto-hockey-retro-puck-with-killer-note,Doug Gilmour Signed Maple Leafs Retro Puck with Killer Note,16,168,"<p>Add a Toronto Maple Leafs puck hand signed by Doug Gilmour to your collection. It carries the inscription ""Killer"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282065497,doug-gilmour-signed-toronto-hockey-retro-puck-with-hof-note,Doug Gilmour Signed Maple Leafs Retro Puck with HOF Note,16,166,"<p>Own a Toronto Maple Leafs puck carrying the signature of Doug Gilmour. It carries the inscription ""HOF"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282098265,felix-potvin-signed-toronto-hockey-memories-dreams-puck,Felix Potvin Signed Toronto Maple Leafs Memories & Puck,15,157,"<p>This Toronto Maple Leafs puck was hand signed by Felix Potvin. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282131033,eddie-litzenberger-signed-toronto-puck-with-roy-note,Eddie Litzenberger Signed Maple Leafs Puck with ROY Note,15,168,"<p>Add a Toronto Maple Leafs puck hand signed by Ed Litzenberger to your collection. It carries the inscription ""ROY"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282163801,eddie-shack-autographed-toronto-hockey-puck,Eddie Shack Autographed Toronto Maple Leafs Hockey Puck,13,157,"<p>This Toronto Maple Leafs puck was hand signed by Eddie Shack. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282196569,johnny-bower-toronto-signed-hof-note-puck,Johnny Bower Signed Toronto Maple Leafs Puck with HOF Note,15,165,"<p>This Toronto Maple Leafs puck was hand signed by Johnny Bower. It carries the inscription ""HOF"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282229337,mitch-marner-autographed-toronto-hockey-puck,Mitch Marner Autographed Toronto Maple Leafs Hockey Puck,13,157,"<p>This Toronto Maple Leafs puck was hand signed by Mitch Marner. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282262105,lanny-mcdonald-signed-toronto-hockey-puck-with-hof-note,Lanny McDonald Signed Toronto Maple Leafs Puck with HOF Note,15,166,"<p>Own a Toronto Maple Leafs puck carrying the signature of Lanny McDonald. It carries the inscription ""HOF"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282294873,wendel-clark-signed-toronto-100-season-puck,Wendel Clark Signed Toronto Maple Leafs 100 Season Puck,14,157,"<p>This Toronto Maple Leafs puck was hand signed by Wendel Clark. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282327641,wendel-clark-signed-toronto-hockey-memories-dreams-puck,Wendel Clark Signed Toronto Maple Leafs Memories & Puck,15,157,"<p>This Toronto Maple Leafs puck was hand signed by Wendel Clark. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282360409,oliver-ekman-larsson-vancouver-autographed-hockey-puck,Oliver Ekman-Larsson Vancouver Canucks Autographed Puck,12,157,"<p>Own a Vancouver Canucks puck carrying the signature of Oliver Ekman-Larsson. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282425945,ilya-samsonov-washington-autographed-official-game-puck,Ilya Samsonov Washington Capitals Autographed Official Puck,13,159,"<p>Add a Washington Capitals puck hand signed by Ilya Samsonov to your collection. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282458713,kyle-connor-winnipeg-autographed-hockey-puck,Kyle Connor Winnipeg Jets Autographed Hockey Puck,12,157,"<p>Own a Winnipeg Jets puck carrying the signature of Kyle Connor. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282491481,joe-daley-winnipeg-autographed-vintage-logo-hockey-puck,Joe Daley Winnipeg Jets Autographed Vintage Logo Hockey Puck,14,156,"<p>This Winnipeg Jets puck was hand signed by Joe Daley. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282524249,dale-hawerchuk-winnipeg-autographed-hockey-puck-thick-auto,Dale Hawerchuk Winnipeg Jets Autographed Hockey Puck,14,159,"<p>Add a Winnipeg Jets puck hand signed by Dale Hawerchuk to your collection. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282557017,bobby-orr-autographed-oshawa-generals-hockey-puck,Bobby Orr Autographed Oshawa Generals Hockey Puck,12,157,"<p>Add a puck hand signed by Bobby Orr to your collection. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282622553,chris-chelios-autographed-usa-hockey-puck-with-hof-note,Chris Chelios Signed Team USA Puck with HOF Note,15,164,"<p>This Team USA puck was hand signed by Chris Chelios. It carries the inscription ""HOF"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282655321,serge-savard-canada-signed-1972-summit-series-hockey-puck,Serge Savard Team Canada Signed 1972 Summit Series Puck,15,157,"<p>Own a Team Canada puck carrying the signature of Serge Savard. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282688089,shea-weber-canada-signed-olympic-hockey-puck-with-2010-gold-note,Shea Weber Team Canada Signed Olympic Puck with 2010 Gold Note,17,168,"<p>Add a Team Canada puck hand signed by Shea Weber to your collection. It carries the inscription ""2010 Gold"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282720857,steve-yzerman-canada-signed-02-gold-note-hockey-puck,Steve Yzerman Team Canada Signed Puck with 02 Gold Note,16,168,"<p>Add a Team Canada puck hand signed by Steve Yzerman to your collection. It carries the inscription ""02 Gold"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282753625,theo-fleury-canada-autographed-hockey-puck-with-02-gold-note,Theo Fleury Team Canada Signed Puck with 02 Gold Note,16,165,"<p>This Team Canada puck is hand signed and guaranteed authentic. It carries the inscription ""02 Gold"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282819161,sam-reinhart-canada-autographed-hockey-puck-with-2015-wjc-note,Sam Reinhart Signed Team Canada Puck with 2015 WJC Note,15,165,"<p>This Team Canada puck was hand signed by Sam Reinhart. It carries the inscription ""2015 WJC"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282851929,tyler-seguin-canada-autographed-hockey-puck,Tyler Seguin Team Canada Autographed Hockey Puck,12,157,"<p>Own a Team Canada puck carrying the signature of Tyler Seguin. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282884697,wendel-clark-signed-canada-puck-with-jr-gold-note,Wendel Clark Signed Team Canada Puck with JR Gold Note,15,165,"<p>This Team Canada puck was hand signed by Wendel Clark. It carries the inscription ""JR Gold"" alongside the signature. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282917465,tony-esposito-signed-1972-summit-series-canada-cccp-hockey-puck,Tony Esposito Signed 1972 Summit Series Canada CCCP Puck,15,159,"<p>Add a Team Canada puck hand signed by Tony Esposito to your collection. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199282983001,paul-henderson-canada-autographed-1972-canada-cccp-split-puck,Paul Henderson Team Canada Autographed 1972 Canada/cccp Puck,14,156,"<p>This Team Canada puck was hand signed by Paul Henderson. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283048537,ray-bourque-autographed-canada-hockey-puck,Ray Bourque Autographed Team Canada Hockey Puck,12,159,"<p>Add a Team Canada puck hand signed by Ray Bourque to your collection. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283081305,mike-babcock-canada-autographed-hockey-puck,Mike Babcock Team Canada Autographed Hockey Puck,12,156,"<p>This Team Canada puck was hand signed by Mike Babcock. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283114073,nathan-mackinnon-canada-autographed-hockey-puck,Nathan MacKinnon Team Canada Autographed Hockey Puck,12,157,"<p>Own a Team Canada puck carrying the signature of Nathan MacKinnon. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283146841,mitch-marner-canada-autographed-hockey-puck,Mitch Marner Team Canada Autographed Hockey Puck,12,157,"<p>Own a Team Canada puck carrying the signature of Mitch Marner. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283179609,mike-peca-canada-signed-02-gold-note-olympic-hockey-puck,Mike Peca Team Canada Signed 02 Gold Note Olympic Puck,16,156,"<p>This Team Canada puck was hand signed by Mike Peca. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283212377,marty-turco-autographed-canada-hockey-puck,Marty Turco Autographed Team Canada Hockey Puck,12,156,"<p>This Team Canada puck was hand signed by Marty Turco. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283310681,mark-messier-canada-autographed-canada-cup-hockey-puck,Mark Messier Team Canada Autographed Canada Cup Hockey Puck,14,159,"<p>Add a Team Canada puck hand signed by Mark Messier to your collection. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
8199283343449,luc-robitaille-canada-autographed-canada-cup-puck,Luc Robitaille Team Canada Autographed Canada Cup Puck,13,156,"<p>This Team Canada puck was hand signed by Luc Robitaille. The puck is sealed in a premium acrylic display case with an officially licensed team pin, so you can put it straight on a shelf.</p><p>Every item we sell is sourced directly from the player, from official signings, from exclusive distributors, or from autographs certified by recognized third-party authenticators. This piece ships with a numbered Certificate of Authenticity and a tamper-proof, uniquely coded hologram, backed by our 100% Authenticity Guarantee.</p><p>Packaging and shipping: handling typically takes 1 to 5 business days, and orders typically ship within 7 business days. As an autographed collectible, some orders can take a few additional weeks if the piece is being framed, the jersey is being sewn together, or we are waiting on a celebrity signing, and we will keep you updated if that applies to your order. See our Shipping Policy for full details.</p><p>Photos shown are our catalogue images.</p>"
